Time (s),Packet Interval (ms),avg_OSD.flyTime [s],Distance (m),Height (m),Speed - x (m/s),Speed - y (m/s),Speed - z (m/s),Speed (m/s)
32,0.096,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,1.353,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,4.911,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,10.188,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,0.965,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,0.599,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,0.137,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,20.824,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,28.128,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,13.709,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,2.621,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,19.761,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,33.165,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,11.701,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,33.734,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,9.372,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,10.936,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,0.062,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,1.337,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,0.585,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,0.65,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
32,22.197,32.45,8.02,10.11,-2.38,-0.74,0,2.492388413
33,24.586,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,22.039,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,20.272,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,1.844,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,13.177,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,13.072,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,16.854,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,33.412,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,5.005,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,13.691,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,10.604,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,1.234,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.064,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,7.428,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.057,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,3.592,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,31.683,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,10.121,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.379,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,20.263,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,17.523,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.06,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,14.934,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,5.876,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.078,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,4.102,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,8.517,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,21.314,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,30.439,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,10.297,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,4.59,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,15.75,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,4.645,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,15.66,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,22.882,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,20.995,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,20.188,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,2.577,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,18.004,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,5.054,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,1.865,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,18.424,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.067,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.327,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,19.527,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.998,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,24.203,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,8.583,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,13.327,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,2.882,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,7.869,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,5.921,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,5.812,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,20.538,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,20.284,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,23.072,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,1.836,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,18.431,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.794,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,3.522,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.649,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,15.301,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,20.397,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,20.271,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,19.648,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,7.7,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,7.965,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,4.595,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,7.751,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,1.132,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.43,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,19.857,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,16.248,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,6.433,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,19.774,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.08,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.04,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.447,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.148,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,1.881,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,5.409,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,20.998,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,1.937,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,10.188,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,29.301,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,31.833,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,6.55,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,7.794,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,12.033,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,9.666,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,0.062,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
33,1.981,33.45,6.977,10.14,-2.47,-0.8,0.02,2.596401356
34,29.434,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,11.037,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,9.867,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,4.899,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.065,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,35.646,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,7.868,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,2.161,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,10.278,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.188,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,20.876,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,20.285,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,27.492,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,6.568,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,13.725,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.397,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.059,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,8.831,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,14.604,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,20.316,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,9.325,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,13.624,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,20.212,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,1.028,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.495,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,13.697,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.796,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,5.366,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,3.927,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,20.535,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,20.32,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,20.87,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,11.758,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,8.52,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,12.074,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,8.258,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,27.245,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,26.198,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,18.509,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,1.755,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,16.94,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.352,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,6.883,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,28.5,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,9.431,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,14.601,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,27.096,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,3.274,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,5.247,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,3.522,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,10.209,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.058,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,11.564,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,11.28,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,13.645,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.068,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,36.154,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,2.591,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,22.014,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,1.707,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.455,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,41.042,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,28.101,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,3.814,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,5.308,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,1.593,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,12.969,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,9.052,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.071,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,0.072,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,28.694,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,1.723,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,21.275,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,20.404,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,5.47,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,14.574,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,11.554,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,24.268,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,21.69,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,21.996,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,3.363,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,18.588,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
34,5.48,34.45,6.615,10.03,-2.32,-0.97,0.01,2.514637151
35,3.712,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.076,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,16.603,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,20.348,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,20.409,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,23.766,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.655,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,19.701,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,1.551,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.062,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,18.84,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,11.054,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,9.286,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,20.298,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,18.134,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,5.063,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,15.378,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,2.527,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.063,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,4.768,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,15.877,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,21.333,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,22.343,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,9.235,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.947,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,3.466,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,3.468,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,6.274,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,13.297,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,1.171,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.677,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,12.067,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,17.92,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,23.586,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,20.565,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,17.011,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,3.268,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,15.981,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,20.278,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,26.465,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,19.887,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,9.036,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,12.122,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,9.06,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,19.453,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,10.206,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,22.853,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,7.558,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,8.05,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,7.903,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,13.332,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,4.77,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,4.077,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,13.154,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,8.625,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,21.667,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.059,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,9.436,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,17.439,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.37,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,8.211,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,12.484,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.105,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,10.632,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.064,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,23.027,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,10.674,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,10.139,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,5.715,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,4.498,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,15.382,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,7.05,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,11.76,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,8.524,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,4.705,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,0.22,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,7.851,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,7.709,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,20.298,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,20.262,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,10.114,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,10.25,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,10.13,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,10.175,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,20.58,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,20.391,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,20.508,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,7.685,35.45,6.918,10,-2.08,-1.17,0,2.386482768
35,14.388,35.45,6.918,10,-2.08,-1.17,0,2.386482768
36,5.803,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,15.284,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,1.901,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,0.063,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,20.378,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,20.426,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,25.826,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,20.341,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,14.01,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,0.072,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,1.98,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,25.522,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,18.394,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,27.181,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,1.681,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,18.708,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,0.062,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,1.831,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,3.755,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,1.592,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,0.582,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,20.006,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,23.495,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,33.233,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,0.75,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,6.336,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,4.25,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,9.794,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,3.262,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,3.335,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,18.338,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,10.311,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,23.283,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,21.185,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,1.046,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,20.89,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,0.123,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,20.268,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,28.079,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,29.073,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,8.532,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,11.021,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,0.954,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,6.632,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,14.439,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,20.285,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,2.782,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,15.413,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,5.237,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,15.18,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,5.135,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,15.276,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,5.373,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,7.771,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,13.37,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,31.598,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,3.163,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,10.808,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,0.066,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,4.224,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,2.78,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,18.543,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,2.685,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,11.974,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,8.438,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,30.104,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,7.603,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,25.242,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,16.015,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,8.536,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,3.019,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,4.63,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,0.484,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,5.576,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,34.786,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,24.816,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,1.647,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,10.387,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,6.269,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,15.449,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,24.59,36.45,7.697,10,-1.83,-1.37,0,2.286000875
36,20.272,36.45,7.697,10,-1.83,-1.37,0,2.286000875
37,20.173,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,1.789,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,19.878,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,0.344,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,17.944,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,0.083,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,3.483,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,20.363,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,20.276,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,20.375,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,4.81,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,15.745,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,3.477,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,11.634,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,5.193,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,22.87,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,22.711,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,18.902,37.45,8.814,10,-1.67,-1.47,0,2.224814599
37,2.672,37.45,8.814,10,-1.67,-1.47,0,2.224814599
