Time,Packet Inter-arrival (s),Time (s),avg_OSD.height [m]
135.858176,0.020594,136,49.1
135.866086,0.00791,136,49.1
135.88314,0.017054,136,49.1
135.912265,0.029125,136,49.1
135.932591,0.020326,136,49.1
135.953432,0.020841,136,49.1
135.968151,0.014719,136,49.1
135.985861,0.01771,136,49.1
136.004901,0.01904,136,49.1
136.029718,0.024817,136,49.1
136.056937,0.027219,136,49.1
136.078147,0.02121,136,49.1
136.098872,0.020725,136,49.1
136.120841,0.021969,136,49.1
136.164632,0.043791,136,49.1
136.184286,0.019654,136,49.1
136.204628,0.020342,136,49.1
136.225161,0.020533,136,49.1
136.247755,0.022594,136,49.1
136.271201,0.023446,136,49.1
136.273438,0.002237,136,49.1
136.293126,0.019688,136,49.1
136.313686,0.02056,136,49.1
136.351052,0.037366,136,49.1
136.361227,0.010175,136,49.1
136.375199,0.013972,136,49.1
136.375268,6.90E-05,136,49.1
136.383378,0.00811,136,49.1
136.403652,0.020274,136,49.1
136.423935,0.020283,136,49.1
136.445436,0.021501,136,49.1
136.4754,0.029964,136,49.1
136.486648,0.011248,136,49.1
136.507195,0.020547,137,49.05
136.527547,0.020352,137,49.05
136.548348,0.020801,137,49.05
136.581493,0.033145,137,49.05
136.581563,7.00E-05,137,49.05
136.581602,3.90E-05,137,49.05
136.581639,3.70E-05,137,49.05
136.587141,0.005502,137,49.05
136.604189,0.017048,137,49.05
136.625851,0.021662,137,49.05
136.647166,0.021315,137,49.05
136.667049,0.019883,137,49.05
136.668233,0.001184,137,49.05
136.682406,0.014173,137,49.05
136.694421,0.012015,137,49.05
136.715369,0.020948,137,49.05
136.741285,0.025916,137,49.05
136.763332,0.022047,137,49.05
136.78361,0.020278,137,49.05
136.804235,0.020625,137,49.05
136.824874,0.020639,137,49.05
136.845133,0.020259,137,49.05
136.865401,0.020268,137,49.05
136.883097,0.017696,137,49.05
136.885677,0.00258,137,49.05
136.906087,0.02041,137,49.05
136.926359,0.020272,137,49.05
136.948066,0.021707,137,49.05
136.970018,0.021952,137,49.05
136.985317,0.015299,137,49.05
136.990289,0.004972,137,49.05
137.010591,0.020302,137,49.05
137.030987,0.020396,137,49.05
137.055562,0.024575,137,49.05
137.078094,0.022532,137,49.05
137.098388,0.020294,137,49.05
137.119384,0.020996,137,49.05
137.130347,0.010963,137,49.05
137.146534,0.016187,137,49.05
137.173333,0.026799,137,49.05
137.214883,0.04155,137,49.05
137.227831,0.012948,137,49.05
137.253994,0.026163,137,49.05
137.275077,0.021083,137,49.05
137.289411,0.014334,137,49.05
137.295677,0.006266,137,49.05
137.319336,0.023659,137,49.05
137.327228,0.007892,137,49.05
137.340878,0.01365,137,49.05
137.361197,0.020319,137,49.05
137.382235,0.021038,137,49.05
137.389163,0.006928,137,49.05
137.389797,0.000634,137,49.05
137.405946,0.016149,137,49.05
137.426318,0.020372,137,49.05
137.448304,0.021986,137,49.05
137.470095,0.021791,137,49.05
137.491163,0.021068,137,49.05
137.520848,0.029685,138,49
137.533854,0.013006,138,49
137.555496,0.021642,138,49
137.564506,0.00901,138,49
137.569541,0.005035,138,49
137.575856,0.006315,138,49
137.584512,0.008656,138,49
137.585735,0.001223,138,49
137.59252,0.006785,138,49
137.592852,0.000332,138,49
137.593194,0.000342,138,49
137.593739,0.000545,138,49
137.598931,0.005192,138,49
137.621362,0.022431,138,49
137.643058,0.021696,138,49
137.663372,0.020314,138,49
137.683613,0.020241,138,49
137.683754,0.000141,138,49
137.696906,0.013152,138,49
137.706128,0.009222,138,49
137.726403,0.020275,138,49
137.763681,0.037278,138,49
137.772524,0.008843,138,49
137.783604,0.01108,138,49
137.78662,0.003016,138,49
137.78893,0.00231,138,49
137.805475,0.016545,138,49
137.82588,0.020405,138,49
137.84625,0.02037,138,49
137.867741,0.021491,138,49
137.881041,0.0133,138,49
137.888011,0.00697,138,49
137.899823,0.011812,138,49
137.914729,0.014906,138,49
137.936173,0.021444,138,49
137.956539,0.020366,138,49
137.976996,0.020457,138,49
137.997273,0.020277,138,49
138.001157,0.003884,138,49
138.017534,0.016377,138,49
138.040045,0.022511,138,49
138.060633,0.020588,138,49
138.080912,0.020279,138,49
138.102061,0.021149,138,49
138.124395,0.022334,138,49
138.144659,0.020264,138,49
138.165291,0.020632,138,49
138.185925,0.020634,138,49
138.213166,0.027241,138,49
138.236422,0.023256,138,49
138.256717,0.020295,138,49
138.298605,0.041888,138,49
138.304812,0.006207,138,49
138.318165,0.013353,138,49
138.338832,0.020667,138,49
138.359101,0.020269,138,49
138.386481,0.02738,138,49
138.40636,0.019879,138,49
138.406434,7.40E-05,138,49
138.424147,0.017713,138,49
138.441617,0.01747,138,49
138.461878,0.020261,138,49
138.482167,0.020289,138,49
138.502657,0.02049,139,49.02
138.522923,0.020266,139,49.02
138.543197,0.020274,139,49.02
138.563534,0.020337,139,49.02
138.583841,0.020307,139,49.02
138.606125,0.022284,139,49.02
138.61064,0.004515,139,49.02
138.610698,5.80E-05,139,49.02
138.610743,4.50E-05,139,49.02
138.610786,4.30E-05,139,49.02
138.626422,0.015636,139,49.02
138.647416,0.020994,139,49.02
138.667935,0.020519,139,49.02
138.690913,0.022978,139,49.02
138.702844,0.011931,139,49.02
138.711796,0.008952,139,49.02
138.713113,0.001317,139,49.02
138.733368,0.020255,139,49.02
138.753874,0.020506,139,49.02
138.777863,0.023989,139,49.02
138.798775,0.020912,139,49.02
138.832569,0.033794,139,49.02
138.849115,0.016546,139,49.02
138.853137,0.004022,139,49.02
138.863307,0.01017,139,49.02
138.886599,0.023292,139,49.02
138.906868,0.020269,139,49.02
138.913074,0.006206,139,49.02
138.927401,0.014327,139,49.02
138.948606,0.021205,139,49.02
138.972461,0.023855,139,49.02
139.001921,0.02946,139,49.02
139.015391,0.01347,139,49.02
139.023996,0.008605,139,49.02
139.052167,0.028171,139,49.02
139.073149,0.020982,139,49.02
139.095442,0.022293,139,49.02
139.119322,0.02388,139,49.02
139.140603,0.021281,139,49.02
139.165082,0.024479,139,49.02
139.198424,0.033342,139,49.02
139.210904,0.01248,139,49.02
139.231339,0.020435,139,49.02
139.233389,0.00205,139,49.02
139.236744,0.003355,139,49.02
139.238224,0.00148,139,49.02
139.239693,0.001469,139,49.02
139.26405,0.024357,139,49.02
139.296075,0.032025,139,49.02
139.318469,0.022394,139,49.02
139.326556,0.008087,139,49.02
139.328764,0.002208,139,49.02
139.355722,0.026958,139,49.02
139.385031,0.029309,139,49.02
139.407715,0.022684,139,49.02
139.423972,0.016257,139,49.02
139.42404,6.80E-05,139,49.02
139.428053,0.004013,139,49.02
139.450574,0.022521,139,49.02
139.471023,0.020449,139,49.02
139.505057,0.034034,140,49.05
139.515271,0.010214,140,49.05
139.53559,0.020319,140,49.05
139.555872,0.020282,140,49.05
139.576892,0.02102,140,49.05
139.595072,0.01818,140,49.05
139.595137,6.50E-05,140,49.05
139.620584,0.025447,140,49.05
139.621479,0.000895,140,49.05
139.62193,0.000451,140,49.05
139.626315,0.004385,140,49.05
139.626912,0.000597,140,49.05
139.626968,5.60E-05,140,49.05
139.627007,3.90E-05,140,49.05
139.627046,3.90E-05,140,49.05
139.627349,0.000303,140,49.05
139.628427,0.001078,140,49.05
139.629002,0.000575,140,49.05
139.630023,0.001021,140,49.05
139.634202,0.004179,140,49.05
139.670568,0.036366,140,49.05
139.713509,0.042941,140,49.05
139.714255,0.000746,140,49.05
139.725458,0.011203,140,49.05
139.72984,0.004382,140,49.05
139.746198,0.016358,140,49.05
139.769518,0.02332,140,49.05
139.792751,0.023233,140,49.05
139.799802,0.007051,140,49.05
139.814201,0.014399,140,49.05
139.818063,0.003862,140,49.05
139.818126,6.30E-05,140,49.05
139.837304,0.019178,140,49.05
139.862924,0.02562,140,49.05
139.886175,0.023251,140,49.05
139.924872,0.038697,140,49.05
139.932161,0.007289,140,49.05
139.936679,0.004518,140,49.05
139.958074,0.021395,140,49.05
139.988728,0.030654,140,49.05
139.999212,0.010484,140,49.05
140.027655,0.028443,140,49.05
140.033361,0.005706,140,49.05
140.050908,0.017547,140,49.05
140.073982,0.023074,140,49.05
140.094244,0.020262,140,49.05
140.115237,0.020993,140,49.05
140.148637,0.0334,140,49.05
140.158836,0.010199,140,49.05
140.180914,0.022078,140,49.05
140.201558,0.020644,140,49.05
140.287878,0.08632,140,49.05
140.300949,0.013071,140,49.05
140.322383,0.021434,140,49.05
140.337334,0.014951,140,49.05
140.342844,0.00551,140,49.05
140.363336,0.020492,140,49.05
140.382981,0.019645,140,49.05
140.383812,0.000831,140,49.05
140.404167,0.020355,140,49.05
140.424427,0.02026,140,49.05
140.438082,0.013655,140,49.05
140.438939,0.000857,140,49.05
140.449902,0.010963,140,49.05
140.470197,0.020295,140,49.05
140.49217,0.021973,140,49.05
140.522938,0.030768,141,49
140.533778,0.01084,141,49
140.558565,0.024787,141,49
140.579343,0.020778,141,49
140.599624,0.020281,141,49
140.620153,0.020529,141,49
140.641198,0.021045,141,49
140.642875,0.001677,141,49
140.642936,6.10E-05,141,49
140.642983,4.70E-05,141,49
140.647415,0.004432,141,49
140.667798,0.020383,141,49
140.688207,0.020409,141,49
140.713091,0.024884,141,49
140.731568,0.018477,141,49
140.73189,0.000322,141,49
140.733377,0.001487,141,49
140.745952,0.012575,141,49
140.75367,0.007718,141,49
140.774595,0.020925,141,49
140.795263,0.020668,141,49
140.815524,0.020261,141,49
140.83578,0.020256,141,49
140.838971,0.003191,141,49
140.843293,0.004322,141,49
140.846478,0.003185,141,49
140.850081,0.003603,141,49
140.857504,0.007423,141,49
140.86235,0.004846,141,49
140.883809,0.021459,141,49
140.912106,0.028297,141,49
140.934913,0.022807,141,49
140.951761,0.016848,141,49
140.955433,0.003672,141,49
140.975762,0.020329,141,49
140.997936,0.022174,141,49
141.028816,0.03088,141,49
141.030459,0.001643,141,49
141.039279,0.00882,141,49
141.052372,0.013093,141,49
141.068254,0.015882,141,49
141.081554,0.0133,141,49
141.103557,0.022003,141,49
141.125621,0.022064,141,49
141.158508,0.032887,141,49
141.174789,0.016281,141,49
141.202247,0.027458,141,49
141.222677,0.02043,141,49
141.242996,0.020319,141,49
141.263259,0.020263,141,49
141.28421,0.020951,141,49
141.309778,0.025568,141,49
141.32764,0.017862,141,49
141.330141,0.002501,141,49
141.331896,0.001755,141,49
141.351766,0.01987,141,49
141.360045,0.008279,141,49
141.372017,0.011972,141,49
141.394281,0.022264,141,49
141.41548,0.021199,141,49
141.438972,0.023492,141,49
141.461274,0.022302,141,49
141.465606,0.004332,141,49
141.467053,0.001447,141,49
141.487353,0.0203,141,49
141.507609,0.020256,142,49
141.529467,0.021858,142,49
141.549876,0.020409,142,49
141.572391,0.022515,142,49
141.592695,0.020304,142,49
141.612976,0.020281,142,49
141.633311,0.020335,142,49
141.657039,0.023728,142,49
141.660768,0.003729,142,49
141.660837,6.90E-05,142,49
141.661098,0.000261,142,49
141.661804,0.000706,142,49
141.672468,0.010664,142,49
141.67253,6.20E-05,142,49
141.678071,0.005541,142,49
141.699044,0.020973,142,49
141.71557,0.016526,142,49
141.715632,6.20E-05,142,49
141.72714,0.011508,142,49
141.752607,0.025467,142,49
141.757113,0.004506,142,49
141.765894,0.008781,142,49
141.777526,0.011632,142,49
141.808095,0.030569,142,49
141.821083,0.012988,142,49
141.839197,0.018114,142,49
141.841624,0.002427,142,49
141.862591,0.020967,142,49
141.867321,0.00473,142,49
141.870044,0.002723,142,49
141.88771,0.017666,142,49
141.907966,0.020256,142,49
141.920337,0.012371,142,49
141.934685,0.014348,142,49
141.955771,0.021086,142,49
141.967894,0.012123,142,49
141.977244,0.00935,142,49
141.997593,0.020349,142,49
142.018008,0.020415,142,49
142.038269,0.020261,142,49
142.060124,0.021855,142,49
142.069512,0.009388,142,49
142.081632,0.01212,142,49
142.10258,0.020948,142,49
142.125429,0.022849,142,49
142.146976,0.021547,142,49
142.167285,0.020309,142,49
142.188565,0.02128,142,49
142.210208,0.021643,142,49
142.235244,0.025036,142,49
142.262241,0.026997,142,49
142.282489,0.020248,142,49
142.30274,0.020251,142,49
142.324568,0.021828,142,49
142.345156,0.020588,142,49
142.365499,0.020343,142,49
142.372853,0.007354,142,49
142.392769,0.019916,142,49
142.413236,0.020467,142,49
142.442503,0.029267,142,49
142.468771,0.026268,142,49
142.474694,0.005923,142,49
142.474759,6.50E-05,142,49
142.495412,0.020653,142,49
142.516251,0.020839,143,49
142.536543,0.020292,143,49
142.556802,0.020259,143,49
142.577263,0.020461,143,49
142.597531,0.020268,143,49
142.62057,0.023039,143,49
142.640919,0.020349,143,49
142.661316,0.020397,143,49
142.676371,0.015055,143,49
142.676621,0.00025,143,49
142.676938,0.000317,143,49
142.678789,0.001851,143,49
142.682314,0.003525,143,49
142.702604,0.02029,143,49
142.724695,0.022091,143,49
142.752925,0.02823,143,49
142.770455,0.01753,143,49
142.774254,0.003799,143,49
142.77885,0.004596,143,49
142.780131,0.001281,143,49
142.782992,0.002861,143,49
142.795781,0.012789,143,49
142.816313,0.020532,143,49
142.836826,0.020513,143,49
142.858426,0.0216,143,49
142.881246,0.02282,143,49
142.901515,0.020269,143,49
142.92109,0.019575,143,49
142.921812,0.000722,143,49
142.942454,0.020642,143,49
142.963023,0.020569,143,49
142.98297,0.019947,143,49
142.983877,0.000907,143,49
143.009413,0.025536,143,49
143.029722,0.020309,143,49
143.056679,0.026957,143,49
143.083227,0.026548,143,49
143.102018,0.018791,143,49
143.116405,0.014387,143,49
143.139607,0.023202,143,49
143.159866,0.020259,143,49
143.180315,0.020449,143,49
143.200727,0.020412,143,49
143.221068,0.020341,143,49
143.241565,0.020497,143,49
143.263949,0.022384,143,49
143.296418,0.032469,143,49
143.322188,0.02577,143,49
143.333188,0.011,143,49
143.36488,0.031692,143,49
143.375054,0.010174,143,49
143.386186,0.011132,143,49
143.397366,0.01118,143,49
143.417627,0.020261,143,49
143.437876,0.020249,143,49
143.458142,0.020266,143,49
143.468515,0.010373,143,49
143.478597,0.010082,143,49
143.488766,0.010169,143,49
143.488901,0.000135,143,49
143.500085,0.011184,144,49
143.520467,0.020382,144,49
143.550736,0.030269,144,49
143.566015,0.015279,144,49
143.586284,0.020269,144,49
143.606565,0.020281,144,49
143.626823,0.020258,144,49
143.648644,0.021821,144,49
143.669088,0.020444,144,49
143.689341,0.020253,144,49
143.695103,0.005762,144,49
143.695168,6.50E-05,144,49
143.695202,3.40E-05,144,49
143.695234,3.20E-05,144,49
143.709601,0.014367,144,49
143.726048,0.016447,144,49
143.726705,0.000657,144,49
143.729918,0.003213,144,49
143.750216,0.020298,144,49
143.770583,0.020367,144,49
143.784213,0.01363,144,49
143.79083,0.006617,144,49
143.7965,0.00567,144,49
143.811083,0.014583,144,49
143.8133,0.002217,144,49
143.816891,0.003591,144,49
143.831342,0.014451,144,49
143.851621,0.020279,144,49
143.867259,0.015638,144,49
143.872245,0.004986,144,49
143.892628,0.020383,144,49
143.913145,0.020517,144,49
143.934105,0.02096,144,49
143.9451,0.010995,144,49
143.952515,0.007415,144,49
143.954362,0.001847,144,49
143.974668,0.020306,144,49
143.999027,0.024359,144,49
144.098987,0.09996,144,49
144.121072,0.022085,144,49
144.135392,0.01432,144,49
144.164284,0.028892,144,49
144.184581,0.020297,144,49
144.204913,0.020332,144,49
144.22515,0.020237,144,49
144.245531,0.020381,144,49
144.26578,0.020249,144,49
144.289888,0.024108,144,49
144.310208,0.02032,144,49
144.330471,0.020263,144,49
144.350734,0.020263,144,49
144.372176,0.021442,144,49
144.392438,0.020262,144,49
144.403159,0.010721,144,49
144.412706,0.009547,144,49
144.432996,0.02029,144,49
144.453263,0.020267,144,49
144.473534,0.020271,144,49
144.493795,0.020261,144,49
144.505159,0.011364,145,49
144.505208,4.90E-05,145,49
144.514047,0.008839,145,49
144.534309,0.020262,145,49
144.555029,0.02072,145,49
144.575941,0.020912,145,49
144.596285,0.020344,145,49
144.616768,0.020483,145,49
144.628034,0.011266,145,49
144.628499,0.000465,145,49
144.628724,0.000225,145,49
144.629158,0.000434,145,49
144.630654,0.001496,145,49
144.637586,0.006932,145,49
144.657857,0.020271,145,49
144.678145,0.020288,145,49
144.698492,0.020347,145,49
144.707281,0.008789,145,49
144.707741,0.00046,145,49
144.708256,0.000515,145,49
144.708902,0.000646,145,49
144.719508,0.010606,145,49
144.726976,0.007468,145,49
144.727026,5.00E-05,145,49
144.739762,0.012736,145,49
144.76003,0.020268,145,49
144.780352,0.020322,145,49
144.785025,0.004673,145,49
144.796125,0.0111,145,49
144.798603,0.002478,145,49
144.800576,0.001973,145,49
144.811594,0.011018,145,49
144.820834,0.00924,145,49
144.841101,0.020267,145,49
144.861668,0.020567,145,49
144.881949,0.020281,145,49
144.902274,0.020325,145,49
144.922579,0.020305,145,49
144.940405,0.017826,145,49
144.940445,4.00E-05,145,49
144.944395,0.00395,145,49
144.96788,0.023485,145,49
145.004207,0.036327,145,49
145.01445,0.010243,145,49
145.034768,0.020318,145,49
145.055038,0.02027,145,49
145.075293,0.020255,145,49
145.095556,0.020263,145,49
145.115832,0.020276,145,49
145.136202,0.02037,145,49
145.156493,0.020291,145,49
145.176842,0.020349,145,49
145.197106,0.020264,145,49
145.217981,0.020875,145,49
145.23831,0.020329,145,49
145.258642,0.020332,145,49
145.278925,0.020283,145,49
145.299251,0.020326,145,49
145.319555,0.020304,145,49
145.33987,0.020315,145,49
145.360141,0.020271,145,49
145.380407,0.020266,145,49
145.40097,0.020563,145,49
145.419921,0.018951,145,49
145.421637,0.001716,145,49
145.424576,0.002939,145,49
145.424619,4.30E-05,145,49
145.469614,0.044995,145,49
145.480567,0.010953,145,49
145.500828,0.020261,146,49
145.521094,0.020266,146,49
145.541369,0.020275,146,49
145.561863,0.020494,146,49
145.582161,0.020298,146,49
145.602446,0.020285,146,49
145.622756,0.02031,146,49
145.643215,0.020459,146,49
145.663702,0.020487,146,49
145.683969,0.020267,146,49
145.704225,0.020256,146,49
145.724492,0.020267,146,49
145.744784,0.020292,146,49
145.765299,0.020515,146,49
145.785674,0.020375,146,49
145.80601,0.020336,146,49
145.826292,0.020282,146,49
145.826327,3.50E-05,146,49
145.846601,0.020274,146,49
145.85519,0.008589,146,49
145.866946,0.011756,146,49
145.887219,0.020273,146,49
145.907493,0.020274,146,49
145.927748,0.020255,146,49
145.948013,0.020265,146,49
145.96844,0.020427,146,49
146.030351,0.061911,146,49
146.030851,0.0005,146,49
146.030905,5.40E-05,146,49
146.030945,4.00E-05,146,49
146.030984,3.90E-05,146,49
146.03102,3.60E-05,146,49
146.031056,3.60E-05,146,49
146.031094,3.80E-05,146,49
146.031131,3.70E-05,146,49
146.031172,4.10E-05,146,49
146.031209,3.70E-05,146,49
146.031247,3.80E-05,146,49
146.031285,3.80E-05,146,49
146.031322,3.70E-05,146,49
146.031368,4.60E-05,146,49
146.031407,3.90E-05,146,49
146.031447,4.00E-05,146,49
146.031485,3.80E-05,146,49
146.035801,0.004316,146,49
146.040618,0.004817,146,49
146.04601,0.005392,146,49
146.047812,0.001802,146,49
146.060886,0.013074,146,49
146.081218,0.020332,146,49
146.101541,0.020323,146,49
146.121794,0.020253,146,49
146.145828,0.024034,146,49
146.16608,0.020252,146,49
146.186349,0.020269,146,49
146.206641,0.020292,146,49
146.22692,0.020279,146,49
146.249348,0.022428,146,49
146.270573,0.021225,146,49
146.29086,0.020287,146,49
146.311207,0.020347,146,49
146.3315,0.020293,146,49
146.333503,0.002003,146,49
146.34093,0.007427,146,49
146.350102,0.009172,146,49
146.350153,5.10E-05,146,49
146.350197,4.40E-05,146,49
146.351826,0.001629,146,49
146.418431,0.066605,146,49
146.429577,0.011146,146,49
146.4499,0.020323,146,49
146.47116,0.02126,146,49
146.492134,0.020974,146,49
146.512403,0.020269,147,49
146.522227,0.009824,147,49
146.53267,0.010443,147,49
146.552943,0.020273,147,49
146.573231,0.020288,147,49
146.579009,0.005778,147,49
146.627308,0.048299,147,49
146.627652,0.000344,147,49
146.62771,5.80E-05,147,49
146.627745,3.50E-05,147,49
146.62778,3.50E-05,147,49
146.627819,3.90E-05,147,49
146.627853,3.40E-05,147,49
146.627887,3.40E-05,147,49
146.627925,3.80E-05,147,49
146.62796,3.50E-05,147,49
146.627998,3.80E-05,147,49
146.628033,3.50E-05,147,49
146.628071,3.80E-05,147,49
146.628105,3.40E-05,147,49
146.637492,0.009387,147,49
146.658682,0.02119,147,49
146.722297,0.063615,147,49
146.728796,0.006499,147,49
146.728856,6.00E-05,147,49
146.728897,4.10E-05,147,49
146.761532,0.032635,147,49
146.83694,0.075408,147,49
146.852083,0.015143,147,49
146.891873,0.03979,147,49
146.891998,0.000125,147,49
146.892052,5.40E-05,147,49
146.892093,4.10E-05,147,49
146.917112,0.025019,147,49
146.934917,0.017805,147,49
146.993241,0.058324,147,49
147.008901,0.01566,147,49
147.010256,0.001355,147,49
147.010318,6.20E-05,147,49
147.010362,4.40E-05,147,49
147.010407,4.50E-05,147,49
147.010449,4.20E-05,147,49
147.010492,4.30E-05,147,49
