Data Rate (kbps),Data Rate (kbps)2,Data Rate (kbps)3,Packet Interval (ms),Packet Interval (ms)2,Packet Interval (ms)3,Packet Length (bytes),Packet Length (bytes)2,Packet Length (bytes)3
,,,17.902,,,,76,
,,,11.127,,,,1514,
,,,0.853,,,,1514,
,,,0.473,,,,1514,
,,,1.162,,,,1514,
,,,0.491,,,,1514,
,,,1.196,,,,1514,
,,,0.313,,,,921,
,,,2.919,,,,1078,
,,,1.978,,,,128,
,,,20.899,,,,102,
,,,1.615,,,,1514,
,,,0.835,,,,1514,
,,,0.513,,,,1514,
,,,0.857,,,,1514,
,,,0.505,,,,1514,
,,,0.829,,,,1514,
,,,0.25,,,,785,
,,,15.311,,,,76,
,,,6.678,,,,528,
,,,8.048,,,,1514,
,,,2.282,,,,1514,
,,,0.047,,,,1514,
,,,0.409,,,,1514,
,,,0.815,,,,1514,
,,,0.487,,,,1514,
,,,0.662,,,,714,
,,,3.381,,,,102,
,,,20.258,,,,102,
,,,4.452,,,,1514,
,,,4.719,,,,1514,
,,,0.495,,,,1514,
,,,0.859,,,,1514,
,,,0.499,,,,1514,
,,,0.834,,,,1514,
,,,0.408,,,,1223,
,,,7.983,,,,102,
,,,17.979,,,,1514,
,,,2.292,,,,102,
,,,2.381,,,,1514,
,,,0.478,,,,1514,
,,,0.86,,,,1514,
,,,0.504,,,,1514,
,,,3.752,,,,1514,
,,,0.031,,,,94,
,,,12.252,,,,76,
,,,1.644,,,,500,
,,,13.34,,,,1514,
,,,2.202,,,,1514,
,,,0.05,,,,1514,
,,,0.457,,,,1514,
,,,2.574,,,,102,
,,,1.616,,,,1514,
,,,0.068,,,,703,
,,,0.029,,,,1078,
,,,16.143,,,,76,
,,,2.391,,,,102,
,,,1.948,,,,137,
,,,8.121,,,,1514,
,,,0.816,,,,1514,
,,,0.499,,,,1514,
,,,0.856,,,,1514,
,,,0.504,,,,1514,
,,,2.812,,,,1020,
,,,4.724,,,,102,
,,,17.808,,,,1514,
,,,2.316,,,,1514,
,,,0.377,,,,102,
,,,0.098,,,,1514,
,,,1.119,,,,1514,
,,,0.487,,,,1514,
,,,0.849,,,,1514,
,,,0.152,,,,487,
,,,17.541,,,,102,
,,,1.614,,,,528,
,,,7.797,,,,1514,
,,,8.925,,,,1514,
,,,0.055,,,,1514,
,,,0.438,,,,1514,
,,,0.855,,,,1514,
,,,0.026,,,,897,
,,,0.999,,,,76,
,,,16.922,,,,76,
,,,3.307,,,,102,
,,,0.77,,,,82,
,,,1.4,,,,1514,
,,,3.644,,,,1514,
,,,0.059,,,,1514,
,,,0.453,,,,1514,
,,,5.519,,,,1514,
,,,0.476,,,,1514,
,,,0.514,,,,594,
,,,7.419,,,,102,
,,,15.322,,,,1514,
,,,3.04,,,,1514,
,,,0.495,,,,1514,
,,,0.86,,,,1514,
,,,0.504,,,,1514,
,,,0.828,,,,1514,
,,,0.391,,,,1203,
,,,2.328,,,,102,
,,,17.286,,,,606,
,,,2.987,,,,102,
,,,3.77,,,,1514,
,,,3.522,,,,1514,
,,,0.042,,,,1514,
,,,1.931,,,,1514,
,,,1.363,,,,1514,
,,,0.033,,,,1514,
,,,3.938,,,,1130,
,,,0.059,,,,1078,
,,,5.749,,,,76,
,,,13.832,,,,76,
,,,3.439,,,,1514,
,,,2.18,,,,1514,
,,,0.436,,,,1514,
,,,0.675,,,,102,
,,,0.188,,,,1514,
,,,0.496,,,,1514,
,,,1.072,,,,1514,
,,,0.274,,,,841,
,,,0.292,,,,76,
,,,17.941,,,,128,
,,,8.801,,,,1514,
,,,6.332,,,,1514,
,,,0.495,,,,1514,
,,,2.197,,,,1514,
,,,0.493,,,,1514,
,,,0.045,,,,1514,
,,,2.303,,,,76,
,,,3.65,,,,550,
,,,11.59,,,,526,
,,,5.104,,,,102,
,,,3.634,,,,1514,
,,,0.847,,,,1514,
,,,0.486,,,,1514,
,,,5.521,,,,1514,
,,,0.064,,,,1514,
,,,0.028,,,,1514,
,,,3.227,,,,690,
,,,6.439,,,,76,
,,,11.198,,,,909,
,,,2.759,,,,76,
,,,0.048,,,,76,
,,,2.252,,,,1514,
,,,2.35,,,,1514,
,,,0.043,,,,1514,
,,,0.461,,,,1514,
,,,0.851,,,,1514,
,,,0.497,,,,1514,
,,,0.333,,,,331,
,,,0.375,,,,1078,
,,,0.408,,,,102,
,,,5.829,,,,76,
,,,0.279,,,,79,
,,,14.217,,,,128,
,,,6.357,,,,1514,
,,,2.222,,,,1514,
,,,0.502,,,,1514,
,,,2.666,,,,1514,
,,,0.48,,,,1514,
,,,0.782,,,,1174,
,,,7.235,,,,76,
,,,13.787,,,,485,
,,,6.466,,,,102,
,,,5.545,,,,1514,
,,,0.906,,,,1514,
,,,0.4,,,,1514,
,,,0.986,,,,1514,
,,,0.368,,,,1514,
,,,0.648,,,,1172,
,,,11.395,,,,102,
,,,9.022,,,,46,
,,,3.522,,,,76,
,,,2.624,,,,1514,
,,,1.916,,,,74,
,,,1.741,,,,1514,
,,,0.479,,,,1514,
,,,0.879,,,,1514,
,,,0.218,,,,76,
,,,0.279,,,,1514,
,,,1.046,,,,1514,
,,,0.327,,,,1047,
,,,0.206,,,,76,
,,,18.411,,,,128,
,,,8.167,,,,1514,
,,,2.328,,,,1514,
,,,0.497,,,,1514,
,,,1.678,,,,74,
,,,2.036,,,,1514,
,,,0.486,,,,1514,
,,,1.278,,,,1137,
,,,3.816,,,,76,
,,,15.908,,,,597,
,,,5.148,,,,102,
,,,2.352,,,,1514,
,,,0.049,,,,1514,
,,,0.025,,,,1514,
,,,0.085,,,,1514,
,,,0.029,,,,1514,
,,,3.123,,,,1514,
,,,0.046,,,,1185,
,,,6.62,,,,1078,
,,,6.81,,,,79,
,,,1.094,,,,102,
,,,7.857,,,,87,
,,,3.439,,,,1514,
,,,0.525,,,,84,
,,,6.216,,,,1514,
,,,0.062,,,,1514,
,,,2.129,,,,102,
,,,0.731,,,,1514,
,,,0.506,,,,1514,
,,,6.354,,,,1514,
,,,0.06,,,,1514,
,,,0.026,,,,75,
,,,0.02,,,,91,
,,,0.656,,,,114,
,,,12.013,,,,102,
,,,4.969,,,,1514,
,,,10.447,,,,1514,
,,,0.056,,,,1514,
,,,0.02,,,,1514,
,,,0.018,,,,1514,
,,,4.745,,,,76,
,,,1.619,,,,1514,
,,,0.051,,,,1006,
,,,0.027,,,,116,
,,,11.814,,,,652,
,,,3.34,,,,1514,
,,,2.189,,,,1514,
,,,0.039,,,,1514,
,,,1.306,,,,1514,
,,,0.491,,,,1514,
,,,0.882,,,,1514,
,,,4.315,,,,102,
,,,1.27,,,,1136,
,,,17.481,,,,83,
,,,0.845,,,,1078,
,,,3.76,,,,102,
,,,1.423,,,,1514,
,,,0.882,,,,1514,
,,,0.432,,,,1514,
,,,0.607,,,,79,
,,,0.054,,,,76,
,,,0.036,,,,79,
,,,1.8,,,,1514,
,,,0.051,,,,1514,
,,,0.438,,,,1514,
,,,0.707,,,,1079,
,,,0.192,,,,79,
,,,4.442,,,,86,
,,,8.111,,,,84,
,,,1.062,,,,128,
,,,13.564,,,,1514,
,,,6.665,,,,76,
,,,5.37,,,,1514,
,,,0.467,,,,1514,
,,,5.873,,,,1514,
,,,0.49,,,,1514,
,,,8.032,,,,102,
,,,6.884,,,,1514,
,,,0.058,,,,1209,
,,,0.027,,,,84,
,,,3.038,,,,692,
,,,0.874,,,,1514,
,,,0.493,,,,1514,
,,,1.189,,,,1514,
,,,0.896,,,,1514,
,,,1.795,,,,1514,
,,,0.033,,,,1514,
,,,0.319,,,,1083,
,,,3.961,,,,74,
,,,2.92,,,,76,
,,,15.983,,,,74,
,,,4.709,,,,102,
,,,0.719,,,,1514,
,,,6.591,,,,1514,
,,,0.044,,,,1514,
,,,0.029,,,,1514,
,,,0.452,,,,1514,
,,,1.548,,,,1319,
,,,10.813,,,,128,
,,,14.534,,,,1514,
,,,4.382,,,,1514,
,,,0.489,,,,1514,
,,,1.239,,,,76,
,,,11.483,,,,1514,
,,,0.47,,,,1514,
,,,0.714,,,,1237,
,,,7.227,,,,675,
,,,0.342,,,,102,
,,,7.601,,,,1514,
,,,0.857,,,,1514,
,,,5.689,,,,1514,
,,,6.109,,,,102,
,,,0.285,,,,1514,
,,,16.886,,,,1514,
,,,0.469,,,,1514,
,,,2.628,,,,76,
,,,20.244,,,,128,
,,,12.596,,,,1514,
,,,0.057,,,,1514,
,,,0.027,,,,310,
,,,0.023,,,,1078,
,,,0.022,,,,1514,
,,,2.054,,,,1514,
,,,0.028,,,,1514,
,,,0.467,,,,1514,
,,,0.763,,,,1514,
,,,5.248,,,,76,
,,,12.689,,,,1514,
,,,0.076,,,,1514,
,,,0.029,,,,1514,
,,,0.024,,,,1406,
,,,0.024,,,,1514,
,,,0.023,,,,1514,
,,,0.025,,,,1514,
,,,0.041,,,,1514,
,,,0.022,,,,1514,
,,,0.023,,,,1514,
,,,0.023,,,,1514,
,,,2.053,,,,1514,
,,,4.102,,,,1514,
,,,0.057,,,,1514,
,,,0.419,,,,1514,
,,,0.801,,,,102,
,,,0.051,,,,1514,
,,,0.534,,,,1514,
,,,1.033,,,,1514,
,,,0.493,,,,1514,
,,,2.599,,,,278,
,,,0.188,,,,543,
,,,1.256,,,,1514,
,,,0.85,,,,1514,
,,,0.497,,,,1514,
,,,0.822,,,,1514,
,,,0.498,,,,1514,
,,,16.826,,,,102,
,,,6.866,,,,1514,
,,,0.06,,,,1514,
,,,0.049,,,,1514,
,,,0.037,,,,1514,
,,,0.034,,,,1514,
,,,0.057,,,,1514,
,,,0.034,,,,1514,
,,,0.034,,,,1514,
,,,0.034,,,,1195,
,,,6.862,,,,1514,
,,,0.741,,,,1514,
,,,0.486,,,,1514,
,,,0.874,,,,1514,
,,,0.508,,,,1514,
,,,0.872,,,,1514,
,,,0.492,,,,1514,
,,,0.894,,,,1514,
,,,0.463,,,,1514,
,,,0.848,,,,1514,
,,,0.18,,,,102,
,,,0.381,,,,1349,
,,,19.892,,,,102,
,,,3.469,,,,1514,
,,,2.201,,,,1514,
,,,0.042,,,,1514,
,,,0.454,,,,1514,
,,,0.867,,,,1514,
,,,0.493,,,,1514,
,,,0.82,,,,1415,
,,,11.951,,,,102,
,,,12.51,,,,591,
,,,0.797,,,,1514,
,,,0.498,,,,1514,
,,,0.862,,,,1514,
,,,0.506,,,,1514,
,,,0.863,,,,1514,
,,,0.485,,,,1514,
,,,0.627,,,,969,
,,,2.229,,,,1078,
,,,1.062,,,,76,
,,,20.271,,,,102,
,,,7.942,,,,1514,
,,,4.248,,,,1514,
,,,0.462,,,,1514,
,,,0.308,,,,76,
,,,0.549,,,,1514,
,,,0.521,,,,1514,
,,,1.059,,,,1514,
,,,0.305,,,,1003,
,,,4.862,,,,102,
,,,2.144,,,,76,
,,,17.337,,,,1514,
,,,0.822,,,,1514,
,,,0.288,,,,102,
,,,0.226,,,,1514,
,,,1.345,,,,1514,
,,,0.482,,,,1514,
,,,0.846,,,,1514,
,,,0.107,,,,318,
,,,17.259,,,,102,
,,,10.162,,,,528,
,,,0.86,,,,1514,
,,,0.866,,,,1514,
,,,0.491,,,,1514,
,,,3.383,,,,1514,
,,,0.045,,,,1514,
,,,0.019,,,,1514,
,,,0.017,,,,485,
,,,5.375,,,,76,
,,,20.289,,,,102,
,,,3.287,,,,1514,
,,,0.836,,,,1514,
,,,0.899,,,,1514,
,,,0.452,,,,1514,
,,,0.492,,,,1514,
,,,0.868,,,,1514,
,,,0.067,,,,148,
,,,0.386,,,,1078,
,,,3.783,,,,76,
,,,9.196,,,,128,
,,,1.949,,,,82,
,,,14.135,,,,1514,
,,,0.82,,,,1514,
,,,0.498,,,,1514,
,,,0.857,,,,1514,
,,,0.495,,,,1514,
,,,0.845,,,,1514,
,,,0.087,,,,258,
,,,1.938,,,,76,
,,,20.276,,,,102,
,,,7.275,,,,515,
,,,0.839,,,,1514,
,,,0.576,,,,1514,
,,,3.865,,,,1514,
,,,0.679,,,,1514,
,,,1.263,,,,1514,
,,,0.315,,,,1514,
,,,0.031,,,,293,
,,,5.422,,,,76,
,,,20.263,,,,102,
,,,0.133,,,,1514,
,,,1.069,,,,1514,
,,,0.49,,,,1514,
,,,1.113,,,,1514,
,,,0.24,,,,1514,
,,,0.864,,,,1514,
,,,0.129,,,,425,
,,,6.579,,,,76,
,,,9.695,,,,128,
,,,0.538,,,,76,
,,,13.746,,,,1514,
,,,0.828,,,,1514,
,,,0.493,,,,1514,
,,,0.865,,,,1514,
,,,0.497,,,,1514,
,,,0.843,,,,1514,
,,,0.395,,,,1212,
,,,2.028,,,,76,
,,,20.272,,,,102,
,,,6.926,,,,1514,
,,,0.844,,,,1514,
,,,0.481,,,,1514,
,,,0.861,,,,1514,
,,,0.493,,,,1514,
,,,0.89,,,,1514,
,,,0.493,,,,1514,
,,,0.312,,,,262,
,,,0.188,,,,511,
,,,1.728,,,,1078,
,,,7.043,,,,76,
,,,20.251,,,,102,
,,,0.222,,,,1514,
,,,0.713,,,,1514,
,,,0.484,,,,1514,
,,,1.12,,,,1514,
,,,0.493,,,,1514,
,,,0.862,,,,1514,
,,,0.499,,,,1514,
,,,0.359,,,,207,
,,,5.39,,,,76,
,,,0.441,,,,76,
,,,2.023,,,,76,
,,,0.063,,,,79,
,,,7.594,,,,128,
,,,15.179,,,,1514,
,,,0.836,,,,1514,
,,,0.494,,,,1514,
,,,0.862,,,,1514,
,,,0.492,,,,1514,
,,,0.847,,,,1514,
,,,0.478,,,,1467,
,,,1.953,,,,76,
,,,20.258,,,,102,
,,,4.67,,,,1514,
,,,0.847,,,,1514,
,,,0.49,,,,1514,
,,,0.876,,,,1514,
,,,0.496,,,,1514,
,,,0.876,,,,1514,
,,,0.323,,,,983,
,,,0.21,,,,591,
,,,11.468,,,,102,
,,,16.873,,,,1078,
,,,0.854,,,,1514,
,,,0.489,,,,1514,
,,,0.418,,,,74,
,,,0.449,,,,1514,
,,,0.524,,,,1514,
,,,1.248,,,,76,
,,,1.311,,,,1514,
,,,0.484,,,,1514,
,,,1.965,,,,960,
,,,5.631,,,,76,
,,,11.255,,,,128,
,,,0.237,,,,76,
,,,6.938,,,,74,
,,,2.638,,,,1514,
,,,0.859,,,,1514,
,,,0.484,,,,1514,
,,,6.093,,,,1514,
,,,1.109,,,,1514,
,,,0.461,,,,1514,
,,,0.489,,,,1514,
,,,0.334,,,,241,
,,,1.187,,,,76,
,,,20.274,,,,102,
,,,1.23,,,,1514,
,,,0.852,,,,1514,
,,,0.914,,,,1514,
,,,1.901,,,,1514,
,,,0.494,,,,1514,
,,,0.845,,,,1514,
,,,0.027,,,,351,
,,,0.174,,,,629,
,,,19.767,,,,102,
,,,9.395,,,,1514,
,,,0.848,,,,1514,
,,,0.487,,,,1514,
,,,1.603,,,,79,
,,,1.165,,,,1514,
,,,0.493,,,,1514,
,,,0.694,,,,992,
,,,5.597,,,,102,
,,,1.782,,,,84,
,,,18.532,,,,102,
,,,3.895,,,,114,
,,,5.114,,,,1514,
,,,0.898,,,,1514,
,,,0.448,,,,1514,
,,,9.913,,,,102,
,,,3.797,,,,1514,
,,,0.489,,,,1514,
,,,0.706,,,,1106,
,,,0.07,,,,116,
,,,11.507,,,,531,
,,,3.701,,,,76,
,,,0.863,,,,1514,
,,,1.597,,,,1514,
,,,0.366,,,,1514,
,,,0.286,,,,1514,
,,,0.335,,,,1514,
,,,0.251,,,,1184,
,,,5.296,,,,1078,
,,,11.267,,,,102,
,,,8.256,,,,1514,
,,,1.081,,,,1514,
,,,0.515,,,,1514,
,,,0.824,,,,1514,
,,,0.496,,,,1514,
,,,0.846,,,,1514,
,,,0.46,,,,1378,
,,,9.149,,,,79,
,,,0.384,,,,76,
,,,0.378,,,,128,
,,,0.393,,,,79,
,,,3.187,,,,79,
,,,15.283,,,,1514,
,,,0.838,,,,1514,
,,,0.506,,,,1514,
,,,0.363,,,,76,
,,,0.494,,,,1514,
,,,0.502,,,,1514,
,,,1.048,,,,1514,
,,,0.49,,,,1514,
,,,0.527,,,,487,
,,,0.049,,,,84,
,,,16.818,,,,84,
,,,0.317,,,,102,
,,,12.074,,,,1514,
,,,0.832,,,,1514,
,,,0.491,,,,1514,
,,,0.868,,,,1514,
,,,0.498,,,,1514,
,,,0.467,,,,74,
,,,0.411,,,,1514,
,,,0.525,,,,1495,
,,,0.722,,,,692,
,,,3.544,,,,76,
,,,14.852,,,,74,
,,,5.436,,,,102,
,,,3.934,,,,1514,
,,,0.855,,,,1514,
,,,0.5,,,,1514,
,,,0.846,,,,1514,
,,,0.498,,,,1514,
,,,2.572,,,,1514,
,,,0.452,,,,1414,
,,,10.601,,,,128,
,,,16.079,,,,1514,
,,,0.832,,,,1514,
,,,0.491,,,,1514,
,,,0.865,,,,1514,
,,,0.497,,,,1514,
,,,0.844,,,,1514,
,,,0.177,,,,546,
,,,0.698,,,,76,
,,,20.272,,,,102,
,,,9.246,,,,1514,
,,,0.85,,,,1514,
,,,0.492,,,,1514,
,,,0.863,,,,1514,
,,,0.499,,,,1514,
,,,1.661,,,,1514,
,,,0.877,,,,1078,
,,,0.055,,,,796,
,,,0.601,,,,1078,
,,,5.109,,,,76,
,,,20.353,,,,102,
,,,2.651,,,,1514,
,,,0.846,,,,1514,
,,,0.484,,,,1514,
,,,0.868,,,,1514,
,,,0.495,,,,1514,
,,,0.848,,,,1514,
,,,0.64,,,,1139,
,,,13.806,,,,128,
,,,18.144,,,,1514,
,,,2.092,,,,76,
,,,12.532,,,,1514,
,,,0.469,,,,1514,
,,,7.247,,,,102,
,,,5.348,,,,1514,
,,,0.483,,,,1514,
,,,2.039,,,,1514,
,,,0.037,,,,1110,
,,,0.782,,,,1514,
,,,0.506,,,,1514,
,,,0.854,,,,1514,
,,,0.493,,,,1514,
,,,0.847,,,,1514,
,,,2.779,,,,1409,
,,,0.056,,,,528,
,,,6.056,,,,76,
,,,20.303,,,,102,
,,,2.535,,,,1078,
,,,3.535,,,,1514,
,,,2.282,,,,1514,
,,,0.471,,,,1514,
,,,0.974,,,,1514,
,,,0.396,,,,1514,
,,,4.852,,,,1418,
,,,5.319,,,,128,
,,,20.291,,,,76,
,,,0.216,,,,1514,
,,,2.301,,,,1514,
,,,0.044,,,,1514,
,,,1.427,,,,1514,
,,,0.493,,,,1514,
,,,7.284,,,,1514,
,,,0.098,,,,194,
,,,8.423,,,,102,
,,,11.758,,,,547,
,,,6.216,,,,1514,
,,,0.048,,,,1514,
,,,0.442,,,,1514,
,,,0.937,,,,1514,
,,,0.422,,,,1514,
,,,0.793,,,,102,
,,,2.668,,,,1426,
,,,17.597,,,,76,
,,,1.952,,,,1514,
,,,6.847,,,,1514,
,,,0.643,,,,1514,
,,,8.296,,,,76,
,,,1.807,,,,87,
,,,0.682,,,,128,
,,,2.812,,,,1514,
,,,0.06,,,,1514,
,,,0.028,,,,1514,
,,,10.594,,,,1422,
,,,0.04,,,,76,
,,,0.238,,,,91,
,,,0.749,,,,1514,
,,,5.723,,,,76,
,,,1.372,,,,1514,
,,,2.463,,,,1514,
,,,1.844,,,,1514,
,,,12.28,,,,1514,
,,,1.08,,,,1514,
,,,0.599,,,,1514,
,,,0.389,,,,394,
,,,0.53,,,,102,
,,,4.962,,,,1514,
,,,0.999,,,,1514,
,,,0.66,,,,1514,
,,,4.473,,,,1514,
,,,0.062,,,,1514,
,,,9.096,,,,102,
,,,0.923,,,,1514,
,,,0.041,,,,1514,
,,,0.024,,,,145,
,,,0.023,,,,556,
,,,1.402,,,,1078,
,,,16.06,,,,1514,
,,,0.879,,,,1514,
,,,1.245,,,,76,
,,,4.57,,,,1514,
,,,0.057,,,,1514,
,,,3.5,,,,1514,
,,,0.639,,,,1514,
,,,1.016,,,,1514,
,,,0.071,,,,171,
,,,6.787,,,,76,
,,,3.611,,,,128,
,,,2.321,,,,82,
,,,12.88,,,,1514,
,,,2.974,,,,1514,
,,,0.053,,,,1514,
,,,0.597,,,,1514,
,,,1.318,,,,1514,
,,,0.299,,,,76,
,,,0.361,,,,1514,
,,,3.86,,,,1379,
,,,16.05,,,,102,
,,,3.135,,,,1514,
,,,1.008,,,,1514,
,,,0.801,,,,1514,
,,,0.914,,,,1514,
,,,0.889,,,,1514,
,,,5.816,,,,1514,
,,,0.056,,,,1236,
,,,1.17,,,,711,
,,,6.458,,,,102,
,,,14.508,,,,1078,
,,,4.445,,,,1514,
,,,0.401,,,,1514,
,,,1.411,,,,76,
,,,1.51,,,,1514,
,,,0.05,,,,1514,
,,,0.6,,,,1514,
,,,1.015,,,,1514,
,,,0.449,,,,1032,
,,,13.36,,,,76,
,,,3.288,,,,128,
,,,1.198,,,,76,
,,,6.741,,,,1514,
,,,0.999,,,,1514,
,,,0.67,,,,1514,
,,,1.022,,,,1514,
,,,0.661,,,,1514,
,,,1.022,,,,1514,
,,,1.401,,,,1223,
,,,6.584,,,,102,
,,,20.258,,,,76,
,,,0.974,,,,1514,
,,,1.178,,,,1514,
,,,0.673,,,,1514,
,,,1.04,,,,1514,
,,,0.832,,,,1514,
,,,0.863,,,,1514,
,,,0.646,,,,1514,
,,,0.947,,,,420,
,,,0.533,,,,511,
,,,12.567,,,,102,
,,,14.65,,,,1514,
,,,2.71,,,,1514,
,,,0.658,,,,1514,
,,,1.031,,,,1514,
,,,0.657,,,,1514,
,,,0.985,,,,76,
,,,2.299,,,,1514,
,,,0.648,,,,1514,
,,,0.852,,,,1206,
,,,13.266,,,,76,
,,,0.06,,,,76,
,,,3.086,,,,128,
,,,0.559,,,,76,
,,,0.217,,,,79,
,,,14.068,,,,1514,
,,,0.888,,,,1514,
,,,0.668,,,,1514,
,,,3.837,,,,102,
,,,4.64,,,,1514,
,,,0.618,,,,1514,
,,,1.007,,,,1514,
,,,0.664,,,,1514,
,,,1.025,,,,1514,
,,,0.665,,,,1514,
,,,3.849,,,,1514,
,,,0.646,,,,1514,
,,,1.029,,,,1514,
,,,0.66,,,,1514,
,,,0.357,,,,367,
,,,5.075,,,,76,
,,,6.384,,,,1514,
,,,0.991,,,,1514,
,,,0.788,,,,1514,
,,,0.836,,,,1514,
,,,0.643,,,,1514,
,,,1.044,,,,1514,
,,,0.652,,,,1514,
,,,2.908,,,,1514,
,,,0.654,,,,1514,
,,,2.77,,,,1514,
,,,0.654,,,,1514,
,,,1.042,,,,1164,
,,,0.049,,,,372,
,,,0.464,,,,1078,
,,,2.042,,,,102,
,,,18.559,,,,74,
,,,1.461,,,,1514,
,,,0.996,,,,1514,
,,,0.16,,,,102,
,,,7.35,,,,1514,
,,,0.227,,,,1514,
,,,0.027,,,,1514,
,,,0.018,,,,1514,
,,,0.384,,,,1514,
,,,1.224,,,,1514,
,,,0.686,,,,1514,
,,,1.013,,,,1514,
,,,0.655,,,,1514,
,,,2.363,,,,76,
,,,0.073,,,,679,
,,,1.543,,,,76,
,,,4.718,,,,102,
,,,3.558,,,,1514,
,,,0.991,,,,1514,
,,,0.647,,,,1514,
,,,2.207,,,,1514,
,,,1.669,,,,1514,
,,,0.69,,,,1514,
,,,1.716,,,,1514,
,,,0.052,,,,802,
,,,0.643,,,,74,
,,,8.228,,,,102,
,,,16.134,,,,1514,
,,,0.976,,,,1514,
,,,0.984,,,,1514,
,,,0.718,,,,1514,
,,,0.686,,,,1514,
,,,1.097,,,,76,
,,,1.979,,,,1514,
,,,0.043,,,,1514,
,,,0.07,,,,86,
,,,2.685,,,,732,
,,,15.822,,,,102,
,,,7.704,,,,1514,
,,,1.344,,,,1514,
,,,0.264,,,,1514,
,,,1.037,,,,1514,
,,,0.665,,,,1514,
,,,2.418,,,,1514,
,,,0.054,,,,944,
,,,6.81,,,,128,
,,,3.933,,,,79,
,,,9.351,,,,84,
,,,6.943,,,,76,
,,,2.503,,,,1514,
,,,8.587,,,,1514,
,,,0.056,,,,1514,
,,,0.028,,,,1514,
,,,0.021,,,,1514,
,,,0.553,,,,1514,
,,,2.316,,,,865,
,,,0.063,,,,114,
,,,6.124,,,,102,
,,,1.881,,,,116,
,,,12.182,,,,1514,
,,,0.961,,,,1514,
,,,0.678,,,,1514,
,,,3.098,,,,1514,
,,,0.069,,,,1514,
,,,0.671,,,,1514,
,,,0.678,,,,932,
,,,0.237,,,,76,
,,,0.698,,,,1078,
,,,3.099,,,,655,
,,,17.598,,,,102,
,,,8.862,,,,1514,
,,,1.042,,,,1514,
,,,0.646,,,,1514,
,,,2.277,,,,1514,
,,,0.479,,,,1514,
,,,0.483,,,,1514,
,,,0.066,,,,194,
,,,2.436,,,,83,
,,,4.097,,,,128,
,,,11.163,,,,79,
,,,0.278,,,,76,
,,,0.669,,,,79,
,,,1.011,,,,79,
,,,0.528,,,,86,
,,,4.788,,,,1514,
,,,1.05,,,,1514,
,,,0.613,,,,1514,
,,,0.318,,,,76,
,,,0.711,,,,1514,
,,,0.659,,,,1514,
,,,1.07,,,,1514,
,,,0.133,,,,322,
,,,0.254,,,,84,
,,,17.514,,,,102,
,,,0.536,,,,84,
,,,10.397,,,,1514,
,,,0.996,,,,1514,
,,,0.666,,,,1514,
,,,1.043,,,,1514,
,,,0.7,,,,1514,
,,,1.23,,,,1514,
,,,0.051,,,,63,
,,,5.051,,,,102,
,,,1.71,,,,707,
,,,3.52,,,,74,
,,,15.034,,,,76,
,,,1.85,,,,1078,
,,,1.374,,,,1514,
,,,0.975,,,,1514,
,,,0.597,,,,74,
,,,0.212,,,,1514,
,,,0.863,,,,1514,
,,,0.661,,,,1514,
,,,1.205,,,,1514,
,,,0.336,,,,778,
,,,12.185,,,,128,
,,,16.641,,,,1514,
,,,0.97,,,,1514,
,,,0.668,,,,1514,
,,,1.016,,,,1514,
,,,0.656,,,,1514,
,,,0.904,,,,76,
,,,0.116,,,,1514,
,,,0.653,,,,1490,
,,,19.475,,,,102,
,,,10.693,,,,1514,
,,,1.014,,,,1514,
,,,0.672,,,,1514,
,,,1.013,,,,1514,
,,,0.651,,,,1514,
,,,1.035,,,,1514,
,,,0.661,,,,1514,
,,,0.206,,,,225,
,,,4.312,,,,102,
,,,0.959,,,,675,
,,,19.316,,,,76,
,,,1.856,,,,1514,
,,,1.011,,,,1514,
,,,0.68,,,,1514,
,,,6.171,,,,1514,
,,,0.068,,,,1514,
,,,0.083,,,,1514,
,,,0.025,,,,1241,
,,,10.373,,,,128,
,,,18.197,,,,1514,
,,,0.689,,,,1514,
,,,0.334,,,,1514,
,,,0.328,,,,1514,
,,,0.332,,,,1514,
,,,0.664,,,,1514,
,,,0.103,,,,76,
,,,0.207,,,,1444,
,,,20.084,,,,102,
,,,11.462,,,,1514,
,,,0.687,,,,1514,
,,,0.333,,,,1514,
,,,0.326,,,,1514,
,,,0.325,,,,1514,
,,,0.691,,,,1514,
,,,0.345,,,,1514,
,,,0.034,,,,119,
,,,0.252,,,,1078,
,,,5.616,,,,634,
,,,0.185,,,,102,
,,,20.61,,,,1514,
,,,0.233,,,,1514,
,,,0.35,,,,1514,
,,,0.32,,,,1514,
,,,2.163,,,,76,
,,,3.233,,,,1514,
,,,0.317,,,,1514,
,,,0.25,,,,1146,
,,,16.459,,,,128,
,,,11.742,,,,1514,
,,,1.341,,,,1514,
,,,0.335,,,,1514,
,,,0.324,,,,1514,
,,,0.327,,,,1514,
,,,1.685,,,,1514,
,,,0.034,,,,1488,
,,,4.45,,,,102,
,,,20.284,,,,76,
,,,2.041,,,,1514,
,,,0.684,,,,1514,
,,,0.321,,,,1514,
,,,0.336,,,,1514,
,,,0.319,,,,1514,
,,,6.161,,,,1514,
,,,0.329,,,,1514,
,,,0.024,,,,199,
,,,6.146,,,,517,
,,,4.085,,,,102,
,,,14.486,,,,1078,
,,,0.648,,,,1514,
,,,0.326,,,,1514,
,,,0.336,,,,1514,
,,,0.776,,,,1514,
,,,0.238,,,,1514,
